Match ID	taxonomy	annotation ID	ype	distance	relation	product
XM_021169310.1/5851-5915(+)	10089	XM_021169310.1:1..6246	region	0	inside e331	['mRNA']
XM_021169310.1/5851-5915(+)	10089	gene-Myo9b	gene	0	inside e331	None
XM_021169310.1/5851-5915(+)	10089	cds-XP_021024969.1	CDS	0	inside e271	['unconventional myosin-IXb isoform X2']

XM_021169311.1/5848-5912(+)	10089	XM_021169311.1:1..6243	region	0	inside e331	['mRNA']
XM_021169311.1/5848-5912(+)	10089	gene-Myo9b	gene	0	inside e331	None
XM_021169311.1/5848-5912(+)	10089	cds-XP_021024970.1	CDS	0	inside e271	['unconventional myosin-IXb isoform X3']

XM_021169313.1/5878-5942(+)	10089	XM_021169313.1:1..7389	region	0	inside e1447	['mRNA']
XM_021169313.1/5878-5942(+)	10089	gene-Myo9b	gene	0	inside e1447	None
XM_021169313.1/5878-5942(+)	10089	cds-XP_021024972.1	CDS	0	inside e682	['unconventional myosin-IXb isoform X6']

XM_020284484.1/5785-5849(+)	30608	XM_020284484.1:1..7520	region	0	inside e1671	['mRNA']
XM_020284484.1/5785-5849(+)	30608	gene-MYO9B	gene	0	inside e1671	None
XM_020284484.1/5785-5849(+)	30608	cds-XP_020140073.1	CDS	0	inside e694	['LOW QUALITY PROTEIN: unconventional myosin-IXb']

XM_021660619.1/5880-5944(+)	10047	XM_021660619.1:1..7495	region	0	inside e1551	['mRNA']
XM_021660619.1/5880-5944(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660619.1/5880-5944(+)	10047	cds-XP_021516294.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X1']

XM_021660620.1/5877-5941(+)	10047	XM_021660620.1:1..7492	region	0	inside e1551	['mRNA']
XM_021660620.1/5877-5941(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660620.1/5877-5941(+)	10047	cds-XP_021516295.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X2']

XM_021660621.1/5874-5938(+)	10047	XM_021660621.1:1..7489	region	0	inside e1551	['mRNA']
XM_021660621.1/5874-5938(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660621.1/5874-5938(+)	10047	cds-XP_021516296.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X3']

XM_021660622.1/5865-5929(+)	10047	XM_021660622.1:1..7480	region	0	inside e1551	['mRNA']
XM_021660622.1/5865-5929(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660622.1/5865-5929(+)	10047	cds-XP_021516297.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X4']

XM_021660623.1/5859-5923(+)	10047	XM_021660623.1:1..7474	region	0	inside e1551	['mRNA']
XM_021660623.1/5859-5923(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660623.1/5859-5923(+)	10047	cds-XP_021516298.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X5']

XM_021660625.1/5790-5854(+)	10047	XM_021660625.1:1..7405	region	0	inside e1551	['mRNA']
XM_021660625.1/5790-5854(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660625.1/5790-5854(+)	10047	cds-XP_021516300.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X7']

XM_021660626.1/5775-5839(+)	10047	XM_021660626.1:1..7390	region	0	inside e1551	['mRNA']
XM_021660626.1/5775-5839(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660626.1/5775-5839(+)	10047	cds-XP_021516301.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X8']

XM_021660627.1/5772-5836(+)	10047	XM_021660627.1:1..7387	region	0	inside e1551	['mRNA']
XM_021660627.1/5772-5836(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660627.1/5772-5836(+)	10047	cds-XP_021516302.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X9']

XM_021660628.1/5769-5833(+)	10047	XM_021660628.1:1..7384	region	0	inside e1551	['mRNA']
XM_021660628.1/5769-5833(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660628.1/5769-5833(+)	10047	cds-XP_021516303.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X10']

XM_021660629.1/5766-5830(+)	10047	XM_021660629.1:1..7381	region	0	inside e1551	['mRNA']
XM_021660629.1/5766-5830(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660629.1/5766-5830(+)	10047	cds-XP_021516304.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X11']

XM_021660631.1/5766-5830(+)	10047	XM_021660631.1:1..7381	region	0	inside e1551	['mRNA']
XM_021660631.1/5766-5830(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660631.1/5766-5830(+)	10047	cds-XP_021516306.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X12']

XM_021660632.1/5751-5815(+)	10047	XM_021660632.1:1..7366	region	0	inside e1551	['mRNA']
XM_021660632.1/5751-5815(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660632.1/5751-5815(+)	10047	cds-XP_021516307.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X13']

XM_021660636.1/5676-5740(+)	10047	XM_021660636.1:1..7291	region	0	inside e1551	['mRNA']
XM_021660636.1/5676-5740(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660636.1/5676-5740(+)	10047	cds-XP_021516311.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X17']

XM_021660637.1/5661-5725(+)	10047	XM_021660637.1:1..7276	region	0	inside e1551	['mRNA']
XM_021660637.1/5661-5725(+)	10047	gene-Myo9b	gene	0	inside e1551	None
XM_021660637.1/5661-5725(+)	10047	cds-XP_021516312.1	CDS	0	inside e691	['unconventional myosin-IXb isoform X18']

XM_021660638.1/5880-5944(+)	10047	XM_021660638.1:1..6388	region	0	inside e444	['mRNA']
XM_021660638.1/5880-5944(+)	10047	gene-Myo9b	gene	0	inside e444	None
XM_021660638.1/5880-5944(+)	10047	cds-XP_021516313.1	CDS	0	inside e355	['unconventional myosin-IXb isoform X19']

XM_021660639.1/5880-5944(+)	10047	XM_021660639.1:1..6304	region	0	inside e360	['mRNA']
XM_021660639.1/5880-5944(+)	10047	gene-Myo9b	gene	0	inside e360	None
XM_021660639.1/5880-5944(+)	10047	cds-XP_021516314.1	CDS	0	inside e280	['unconventional myosin-IXb isoform X20']

XM_008253167.2/5785-5849(+)	9986	XM_008253167.2:1..7323	region	0	inside e1474	['mRNA']
XM_008253167.2/5785-5849(+)	9986	gene-MYO9B	gene	0	inside e1474	None
XM_008253167.2/5785-5849(+)	9986	cds-XP_008251389.2	CDS	0	inside e673	['unconventional myosin-IXb isoform X1']

XM_017340227.1/5782-5846(+)	9986	XM_017340227.1:1..7320	region	0	inside e1474	['mRNA']
XM_017340227.1/5782-5846(+)	9986	gene-MYO9B	gene	0	inside e1474	None
XM_017340227.1/5782-5846(+)	9986	cds-XP_017195716.1	CDS	0	inside e673	['unconventional myosin-IXb isoform X2']

XM_017340228.1/5671-5735(+)	9986	XM_017340228.1:1..7209	region	0	inside e1474	['mRNA']
XM_017340228.1/5671-5735(+)	9986	gene-MYO9B	gene	0	inside e1474	None
XM_017340228.1/5671-5735(+)	9986	cds-XP_017195717.1	CDS	0	inside e673	['unconventional myosin-IXb isoform X3']

XM_017340229.1/5668-5732(+)	9986	XM_017340229.1:1..7206	region	0	inside e1474	['mRNA']
XM_017340229.1/5668-5732(+)	9986	gene-MYO9B	gene	0	inside e1474	None
XM_017340229.1/5668-5732(+)	9986	cds-XP_017195718.1	CDS	0	inside e673	['unconventional myosin-IXb isoform X4']
